published_year,crossref_type,code,name,total,avg_score,count_oa,count_gold,count_green,count_bronze,count_hybrid,count_doaj,count_diamond,count_green_only,count_green_only_ignoring_bronze,count_cc_licensed,mean_citations,mean_citations2y
2013,book-chapter,hu,Hungarian,562,0.35502991299028913,47,2,11,35,2,0,0,10,11,2,2.8181818181818183,1.636363636363636
2013,other,hu,Hungarian,7,0.38860983295100077,0,0,0,0,0,0,0,0,0,0,,
2013,component,is,Icelandic,10,0.7300392538309097,0,0,0,0,0,0,0,0,0,0,,
2013,journal-article,is,Icelandic,27,0.7636483526892134,21,15,14,3,1,14,14,3,3,16,1.0,0.0
2013,book-chapter,is,Icelandic,42,0.2381945525606473,0,0,0,0,0,0,0,0,0,0,,
2013,report,is,Icelandic,9,0.7783034841219584,6,0,4,3,0,0,0,3,4,0,,
2013,book,is,Icelandic,1,0.15309534966945648,0,0,0,0,0,0,0,0,0,0,,
2013,monograph,is,Icelandic,1,0.36866655945777893,0,0,0,0,0,0,0,0,0,0,10.0,0.0
2013,book-chapter,io,Ido,1,0.384920209646225,0,0,0,0,0,0,0,0,0,0,,
2013,book-chapter,ilo,Iloko,2,0.14001385495066643,0,0,0,0,0,0,0,0,0,0,,
2013,journal-article,id,Indonesian,6432,0.6264173583039521,5710,4414,798,1270,2164,2250,1110,26,49,4420,1.7933390264731,0.04526046114432112
2013,monograph,id,Indonesian,10,0.44373458847403524,6,6,0,0,6,0,0,0,0,6,1.0,1.0
2013,reference-entry,id,Indonesian,41,0.33517225759058467,7,7,0,0,7,0,0,0,0,7,16.0,3.0
2013,other,id,Indonesian,8,0.3679828550666571,1,1,0,0,1,0,0,0,0,0,,
2013,report,id,Indonesian,22,0.7192573168060996,21,12,2,7,12,0,0,2,2,12,1.3333333333333333,0.0
2013,component,id,Indonesian,16,0.6621162556111813,0,0,0,0,0,0,0,0,0,0,,
2013,proceedings-article,id,Indonesian,7,0.6422612454210008,6,0,0,6,0,0,0,0,0,0,,
2013,dataset,id,Indonesian,20,0.23024586439132685,5,5,0,0,5,0,0,0,0,5,,
2013,reference-book,id,Indonesian,2,0.31962189823389053,0,0,0,0,0,0,0,0,0,0,,
2013,journal-issue,id,Indonesian,1,0.22760263085365295,0,0,0,0,0,0,0,0,0,0,,
2013,book-chapter,id,Indonesian,480,0.33419014650862655,5,2,2,2,2,0,0,1,1,2,2.176470588235294,0.3529411764705883
2013,book,id,Indonesian,13,0.536952786720716,0,0,0,0,0,0,0,0,0,0,4.333333333333333,0.0
2013,book-chapter,ia,Interlingua,4,0.2353682070970535,0,0,0,0,0,0,0,0,0,0,,
2013,journal-article,ia,Interlingua,2,0.5110553354024887,1,0,0,1,0,0,0,0,0,0,,
2013,other,ia,Interlingua,1,0.2604879140853882,0,0,0,0,0,0,0,0,0,0,,
2013,reference-entry,ia,Interlingua,2,0.6387543827295303,0,0,0,0,0,0,0,0,0,0,,
2013,monograph,ia,Interlingua,1,0.5261465907096863,0,0,0,0,0,0,0,0,0,0,1.0,0.0
2013,book-chapter,ie,Interlingue,1,0.21768997609615326,0,0,0,0,0,0,0,0,0,0,,
2013,report,ga,Irish,1,0.6319402456283569,1,0,0,1,0,0,0,0,0,0,,
2013,book-chapter,ga,Irish,11,0.5678761174732989,0,0,0,0,0,0,0,0,0,0,,
2013,book,ga,Irish,4,0.5216765478253365,0,0,0,0,0,0,0,0,0,0,19.0,1.5
2013,reference-entry,ga,Irish,9,0.5110288361708323,0,0,0,0,0,0,0,0,0,0,,
2013,journal-article,ga,Irish,19,0.5858735340206247,2,0,1,1,0,0,0,1,1,1,22.0,3.0
2013,monograph,it,Italian,139,0.7007485318312541,53,43,23,8,43,0,0,2,2,44,12.399999999999999,1.0999999999999999
2013,journal-article,it,Italian,6040,0.7246959256711385,1786,1128,322,539,570,558,445,119,137,1122,2.9400544959128068,0.7220708446866486
2013,report-series,it,Italian,1,0.5106785893440247,1,0,1,0,0,0,0,1,1,0,58.0,7.0
2013,dataset,it,Italian,341,0.2576893305848421,6,6,0,0,6,0,0,0,0,6,2.1249999999999996,0.04166666666666666
2013,reference-book,it,Italian,33,0.4529724432663484,0,0,0,0,0,0,0,0,0,0,1.5,0.0
2013,standard,it,Italian,1,0.37862393260002136,0,0,0,0,0,0,0,0,0,0,,
2013,book,it,Italian,223,0.6503854144381298,42,33,28,6,33,0,0,3,3,34,9.114942528735632,1.620689655172414
2013,component,it,Italian,86,0.5457304085409921,5,0,0,5,0,0,0,0,0,0,2.083333333333333,1.5833333333333335
2013,reference-entry,it,Italian,321,0.39496548886982435,74,74,0,0,74,0,0,0,0,74,2.0000000000000004,1.1111111111111112
2013,journal-issue,it,Italian,1,0.18417738378047943,0,0,0,0,0,0,0,0,0,0,,
2013,report,it,Italian,5,0.4925874978303909,0,0,0,0,0,0,0,0,0,0,,
2013,proceedings-article,it,Italian,17,0.3847932535059312,3,2,1,1,2,0,0,0,0,2,4.25,0.5
2013,book-chapter,it,Italian,4008,0.5215696902767177,212,109,22,89,106,3,0,14,20,113,2.8837209302325557,0.8139534883720931
2013,other,it,Italian,127,0.41879817127712127,1,0,0,1,0,0,0,0,0,0,9.166666666666668,2.833333333333333
2013,book-chapter,ja,Japanese,3607,0.36756467311285457,58,8,32,18,5,3,0,32,32,11,2.640350877192982,0.7280701754385965
2013,proceedings-article,ja,Japanese,351,0.3813963479805536,86,46,11,34,46,0,0,6,6,47,3.3000000000000007,0.49999999999999994
2013,component,ja,Japanese,13,0.3671794373255509,0,0,0,0,0,0,0,0,0,0,,
2013,journal-issue,ja,Japanese,1,0.1718028336763382,0,0,0,0,0,0,0,0,0,0,,
2013,journal-article,ja,Japanese,7620,0.641918915001739,4776,810,152,3937,563,247,129,29,74,561,3.1275862068965514,0.39999999999999963
2013,report,ja,Japanese,9,0.2895010511080424,5,0,5,0,0,0,0,5,5,0,1.0,1.0
2013,other,ja,Japanese,720,0.4222854359903269,22,6,1,15,0,6,0,1,1,6,1.1111111111111112,0.22222222222222224
2013,proceedings,ja,Japanese,2,0.18189546465873718,0,0,0,0,0,0,0,0,0,0,1.0,1.0
2013,reference-entry,ja,Japanese,8,0.2990607693791389,0,0,0,0,0,0,0,0,0,0,,
2013,monograph,ja,Japanese,7,0.3700791373848915,1,1,0,0,1,0,0,0,0,1,17.5,5.5
2013,dataset,ja,Japanese,653,0.35276905263547326,648,648,0,0,648,0,0,0,0,648,1.0,0.0
2013,book,ja,Japanese,13,0.3251350986269804,1,1,0,0,1,0,0,0,0,1,4.0,0.5
2013,book,jv,Javanese,1,0.5533913969993591,0,0,0,0,0,0,0,0,0,0,,
2013,journal-article,jv,Javanese,2,0.09015366807579994,1,0,1,1,0,0,0,0,1,0,3.0,0.0
2013,book-chapter,jv,Javanese,12,0.20073770980040234,0,0,0,0,0,0,0,0,0,0,1.0,1.0
2013,book,kn,Kannada,1,0.10690794140100479,0,0,0,0,0,0,0,0,0,0,,
2013,journal-article,kn,Kannada,3,0.1462897683183352,1,0,1,1,0,0,0,0,1,0,1.0,1.0
2013,book-chapter,kn,Kannada,19,0.11864094475382254,1,0,0,1,0,0,0,0,0,0,,
2013,proceedings-article,kn,Kannada,1,0.04774126037955284,1,1,1,0,1,0,0,0,0,1,,
2013,book-chapter,pam,Kapampangan,4,0.38677549362182617,0,0,0,0,0,0,0,0,0,0,,
2013,report,kk,Kazakh,1,0.24403630197048187,1,0,1,0,0,0,0,1,1,0,7.0,2.0
2013,reference-entry,kk,Kazakh,2,0.1488773562014103,0,0,0,0,0,0,0,0,0,0,1.0,0.0
2013,book-chapter,kk,Kazakh,7,0.17931003442832402,0,0,0,0,0,0,0,0,0,0,,
2013,journal-article,ky,Kirghiz,1,0.418745219707489,1,1,0,0,1,0,0,0,0,1,,
2013,book-chapter,ky,Kirghiz,1,0.24494677782058716,0,0,0,0,0,0,0,0,0,0,,
2013,book-chapter,ko,Korean,315,0.23726308922919018,0,0,0,0,0,0,0,0,0,0,1.0,0.2
2013,monograph,ko,Korean,1,0.28426581621170044,0,0,0,0,0,0,0,0,0,0,7.0,2.0
2013,report,ko,Korean,1,0.19539481401443481,1,0,1,0,0,0,0,1,1,0,,
2013,other,ko,Korean,1,0.29494649171829224,0,0,0,0,0,0,0,0,0,0,,
2013,book,ko,Korean,1,0.6967359781265259,0,0,0,0,0,0,0,0,0,0,,
2013,reference-entry,ko,Korean,1,0.21870793402194977,0,0,0,0,0,0,0,0,0,0,,
2013,journal-article,ko,Korean,3655,0.9538755407432034,2435,906,268,1502,823,83,33,27,175,915,2.9007782101167305,0.8560311284046698
2013,proceedings-article,ko,Korean,2,0.6214703619480133,0,0,0,0,0,0,0,0,0,0,9.5,0.5
2013,book-chapter,ku,Kurdish,1,0.16286760568618774,0,0,0,0,0,0,0,0,0,0,,
2013,journal-article,ku,Kurdish,3,0.16744324564933777,3,0,0,3,0,0,0,0,0,0,,
2013,monograph,la,Latin,11,0.35544287074695935,1,1,1,0,1,0,0,0,0,1,1.75,0.0
2013,journal-article,la,Latin,149,0.35055270776052605,52,9,5,40,5,4,4,3,5,10,6.043478260869565,0.9130434782608696
2013,book-chapter,la,Latin,436,0.2921047705234191,66,0,0,66,0,0,0,0,0,0,6.3,0.30000000000000004
2013,book,la,Latin,14,0.5211485283715385,1,0,0,1,0,0,0,0,0,0,4.25,0.25
2013,other,la,Latin,14,0.34769681202513836,0,0,0,0,0,0,0,0,0,0,,
2013,reference-entry,la,Latin,44,0.3592957844111053,8,8,0,0,8,0,0,0,0,8,5.0,0.0
2013,reference-book,la,Latin,2,0.28651098906993866,0,0,0,0,0,0,0,0,0,0,,
2013,dataset,la,Latin,25,0.23947613030672077,0,0,0,0,0,0,0,0,0,0,1.0,0.0
2013,component,la,Latin,1,0.37719854712486267,0,0,0,0,0,0,0,0,0,0,1.0,1.0
2013,proceedings,lv,Latvian,4,0.9928626716136932,4,0,1,4,0,0,0,0,1,0,,
2013,journal-article,lv,Latvian,13,0.6777564825919957,9,6,1,2,1,5,3,1,1,6,2.0,0.0
2013,proceedings-article,lv,Latvian,4,0.9584228247404099,4,0,0,4,0,0,0,0,0,0,,
2013,monograph,lv,Latvian,6,0.7856526970863342,3,0,0,3,0,0,0,0,0,0,7.25,3.75
2013,book,lv,Latvian,12,0.6458277379473051,3,0,3,0,0,0,0,3,3,0,2.0,0.0
2013,book-chapter,lv,Latvian,28,0.46280092825847013,0,0,0,0,0,0,0,0,0,0,1.0,0.33333333333333337
2013,report,lv,Latvian,1,0.987452507019043,1,0,1,0,0,0,0,1,1,0,1.0,0.0
2013,reference-entry,lv,Latvian,3,0.856414258480072,0,0,0,0,0,0,0,0,0,0,,
2013,journal-article,li,Limburgan,1,0.4158325493335724,1,1,0,0,0,1,0,0,0,1,,
2013,proceedings-article,lt,Lithuanian,1,0.22554229199886322,0,0,0,0,0,0,0,0,0,0,,
2013,component,lt,Lithuanian,1,0.38428741693496704,0,0,0,0,0,0,0,0,0,0,,
2013,book-chapter,lt,Lithuanian,85,0.27349053305738114,2,1,0,1,1,0,0,0,0,1,2.0,0.33333333333333337
2013,book,lt,Lithuanian,122,0.9243436342135805,1,1,0,0,1,0,0,0,0,1,1.6666666666666667,0.5555555555555557
2013,reference-entry,lt,Lithuanian,9,0.3948831111192703,0,0,0,0,0,0,0,0,0,0,,
2013,reference-book,lt,Lithuanian,1,0.2255984991788864,0,0,0,0,0,0,0,0,0,0,,
2013,monograph,lt,Lithuanian,67,0.9396741327954763,13,0,11,2,0,0,0,11,11,0,2.4285714285714284,0.4285714285714286
2013,journal-article,lt,Lithuanian,763,0.7907259893233783,616,509,53,103,48,461,441,4,7,509,1.8032786885245906,0.24043715846994534
2013,report,lt,Lithuanian,2,0.997764527797699,0,0,0,0,0,0,0,0,0,0,7.0,4.0
2013,dataset,lt,Lithuanian,4,0.37105232663452625,3,3,0,0,3,0,0,0,0,3,,
2013,other,lt,Lithuanian,1,0.530755877494812,0,0,0,0,0,0,0,0,0,0,,
2013,reference-book,jbo,Lojban,1,0.161726713180542,0,0,0,0,0,0,0,0,0,0,,
2013,journal-article,jbo,Lojban,8,0.2427365444600582,1,1,0,0,0,1,1,0,0,1,2.0,0.0
2013,reference-entry,jbo,Lojban,3,0.5105170011520386,0,0,0,0,0,0,0,0,0,0,,
2013,book-chapter,jbo,Lojban,4,0.3053247854113579,0,0,0,0,0,0,0,0,0,0,,
2013,other,jbo,Lojban,1,0.2526976466178894,0,0,0,0,0,0,0,0,0,0,,
2013,journal-article,lmo,Lombard,1,0.08426792919635773,0,0,0,0,0,0,0,0,0,0,,
2013,journal-article,nds,Low German,14,0.4190897707428251,5,2,2,3,0,2,1,0,1,2,4.0,0.0
2013,book-chapter,nds,Low German,81,0.42112371950973704,0,0,0,0,0,0,0,0,0,0,,
2013,other,nds,Low German,3,0.4082433879375458,0,0,0,0,0,0,0,0,0,0,,
2013,book,nds,Low German,1,0.3779372572898865,0,0,0,0,0,0,0,0,0,0,4.0,2.0
2013,other,lb,Luxembourgish,3,0.43656160434087116,0,0,0,0,0,0,0,0,0,0,1.0,0.0
2013,reference-entry,lb,Luxembourgish,1,0.16938886046409607,0,0,0,0,0,0,0,0,0,0,,
2013,journal-article,lb,Luxembourgish,3,0.22848278284072876,1,1,0,0,0,1,0,0,0,1,,
2013,book-chapter,lb,Luxembourgish,20,0.3340697050094604,1,0,0,1,0,0,0,0,0,0,1.0,0.0
2013,proceedings-article,mk,Macedonian,213,0.2338679531510448,78,0,0,78,0,0,0,0,0,0,,
2013,journal-article,mk,Macedonian,181,0.2601263841706744,54,7,1,47,5,2,2,0,0,7,1.1111111111111112,0.4444444444444444
2013,book-chapter,mk,Macedonian,43,0.23844949675853863,0,0,0,0,0,0,0,0,0,0,,
2013,dataset,mk,Macedonian,5,0.1918481707572937,4,4,0,0,4,0,0,0,0,4,,
2013,component,mk,Macedonian,1,0.11454228311777115,0,0,0,0,0,0,0,0,0,0,,
2013,journal-article,mg,Malagasy,1,0.43030115962028503,0,0,0,0,0,0,0,0,0,0,,
2013,book-chapter,mg,Malagasy,4,0.37653206661343575,0,0,0,0,0,0,0,0,0,0,1.0,0.0
2013,book,ms,Malay,9,0.5253523654407926,0,0,0,0,0,0,0,0,0,0,2.0,0.4
2013,book-chapter,ms,Malay,130,0.32662820068116355,1,0,0,1,0,0,0,0,0,0,1.25,0.5
2013,dataset,ms,Malay,2,0.2421623282134533,0,0,0,0,0,0,0,0,0,0,,
2013,reference-book,ms,Malay,2,0.3416353538632393,0,0,0,0,0,0,0,0,0,0,,
2013,journal-article,ms,Malay,137,0.44000299117208397,80,63,21,16,8,55,17,1,1,63,3.3043478260869565,0.3913043478260869
2013,other,ms,Malay,11,0.48783777789636096,0,0,0,0,0,0,0,0,0,0,,
2013,component,ms,Malay,2,0.49818727374076843,0,0,0,0,0,0,0,0,0,0,1.0,1.0
2013,reference-entry,ms,Malay,12,0.4850221077601115,1,1,0,0,1,0,0,0,0,1,,
2013,proceedings-article,ms,Malay,1,0.17219331860542297,0,0,0,0,0,0,0,0,0,0,,
2013,monograph,ms,Malay,1,0.5969132781028748,0,0,0,0,0,0,0,0,0,0,,
2013,book-chapter,ml,Malayalam,6,0.14522025361657143,0,0,0,0,0,0,0,0,0,0,1.0,0.0
2013,other,ml,Malayalam,1,0.1587274968624115,0,0,0,0,0,0,0,0,0,0,,
2013,journal-article,ml,Malayalam,10,0.218720930069685,10,0,0,10,0,0,0,0,0,0,1.0,0.0
2013,book-chapter,mt,Maltese,1,0.15489453077316284,0,0,0,0,0,0,0,0,0,0,,
2013,book-chapter,gv,Manx,1,0.16789573431015015,0,0,0,0,0,0,0,0,0,0,,
2013,book-chapter,mr,Marathi,5,0.2612468957901001,1,0,0,1,0,0,0,0,0,0,,
2013,journal-article,mr,Marathi,1,0.7830513715744019,0,0,0,0,0,0,0,0,0,0,,
2013,book-chapter,mzn,Mazandarani,5,0.2705114483833313,0,0,0,0,0,0,0,0,0,0,,
2013,journal-article,mzn,Mazandarani,1,0.26540231704711914,1,0,0,1,0,0,0,0,0,0,,
2013,monograph,mzn,Mazandarani,2,0.528466209769249,1,0,0,1,0,0,0,0,0,0,,
2013,journal-article,min,Minangkabau,1,0.3338194191455841,0,0,0,0,0,0,0,0,0,0,,
2013,reference-entry,min,Minangkabau,1,0.38547906279563904,1,1,0,0,1,0,0,0,0,1,,
2013,book-chapter,min,Minangkabau,2,0.25893186777830124,0,0,0,0,0,0,0,0,0,0,,
2013,monograph,mwl,Mirandese,1,0.4652302861213684,0,0,0,0,0,0,0,0,0,0,,
2013,journal-article,mwl,Mirandese,2,0.2175925150513649,1,1,0,0,0,1,1,0,0,1,,
2013,book-chapter,mwl,Mirandese,2,0.28936154395341873,0,0,0,0,0,0,0,0,0,0,,
2013,book-chapter,mn,Mongolian,3,0.22128064557909966,0,0,0,0,0,0,0,0,0,0,,
2013,journal-article,mn,Mongolian,24,0.7392755908270676,24,24,0,0,24,0,0,0,0,24,,
2013,monograph,mn,Mongolian,1,0.15284496545791626,0,0,0,0,0,0,0,0,0,0,37.0,12.0
2013,proceedings-article,mn,Mongolian,1,0.1879635453224182,1,1,0,0,1,0,0,0,0,1,,
2013,book-chapter,ne,Nepali,1,0.11202291399240494,0,0,0,0,0,0,0,0,0,0,,
2013,journal-article,ne,Nepali,9,0.8226153287622664,8,0,0,8,0,0,0,0,0,0,,
2013,book,no,Norwegian,14,0.44513716122933794,3,3,0,0,3,0,0,0,0,3,3.5,0.5
2013,report-series,no,Norwegian,57,0.7531050469791678,36,0,36,0,0,0,0,36,36,0,3.3214285714285716,0.25000000000000006
2013,proceedings-article,no,Norwegian,2,0.20459461212158203,0,0,0,0,0,0,0,0,0,0,,
2013,reference-book,no,Norwegian,1,0.21267223358154297,0,0,0,0,0,0,0,0,0,0,,
2013,book-chapter,no,Norwegian,345,0.29203443743180546,7,1,0,6,1,0,0,0,0,1,1.5384615384615383,0.5384615384615384
2013,dataset,no,Norwegian,12,0.19459491285185018,2,2,0,0,2,0,0,0,0,2,2.0,0.0
2013,journal-article,no,Norwegian,2276,0.6829363220651192,1142,867,133,219,62,805,795,56,67,855,2.096514745308313,0.5603217158176944
2013,reference-entry,no,Norwegian,16,0.2746749613434076,2,1,0,1,1,0,0,0,0,1,2.5,0.5
2013,other,no,Norwegian,5,0.4568015575408936,0,0,0,0,0,0,0,0,0,0,,
2013,component,no,Norwegian,58,0.6690510277604234,18,0,2,17,0,0,0,1,2,0,1.0,1.0
2013,report,no,Norwegian,26,0.6569035408588554,25,0,13,13,0,0,0,12,13,0,3.6,0.8
2013,monograph,no,Norwegian,9,0.383815477291743,0,0,0,0,0,0,0,0,0,0,17.4,16.2
2013,book,nn,Norwegian Nynorsk,1,0.19022531807422638,0,0,0,0,0,0,0,0,0,0,,
2013,book-chapter,nn,Norwegian Nynorsk,40,0.2896742960438133,0,0,0,0,0,0,0,0,0,0,1.0,0.0
2013,journal-article,nn,Norwegian Nynorsk,71,0.5306068033399716,38,30,4,6,1,29,29,2,2,30,2.583333333333333,0.75
2013,reference-entry,nn,Norwegian Nynorsk,2,0.2667493671178818,0,0,0,0,0,0,0,0,0,0,2.0,0.0
2013,report,nn,Norwegian Nynorsk,1,0.40308913588523865,1,0,1,0,0,0,0,1,1,0,,
2013,component,nn,Norwegian Nynorsk,1,0.29446175694465637,0,0,0,0,0,0,0,0,0,0,,
2013,dataset,nn,Norwegian Nynorsk,1,0.44045019149780273,0,0,0,0,0,0,0,0,0,0,,
2013,book-chapter,oc,Occitan,40,0.32831799732521183,9,0,0,9,0,0,0,0,0,0,,
2013,journal-article,oc,Occitan,13,0.20907779725698322,5,0,0,5,0,0,0,0,0,0,1.0,0.0
2013,other,oc,Occitan,1,0.3026109039783478,0,0,0,0,0,0,0,0,0,0,,
2013,dataset,oc,Occitan,1,0.19862297177314758,1,1,0,0,1,0,0,0,0,1,,
2013,reference-entry,or,Oriya,1,0.15529564023017883,0,0,0,0,0,0,0,0,0,0,,
2013,book-chapter,or,Oriya,1,0.1216459721326828,0,0,0,0,0,0,0,0,0,0,,
2013,book,or,Oriya,1,0.16674865782260895,0,0,0,0,0,0,0,0,0,0,,
2013,monograph,ps,Pashto,805,0.46697379391385896,750,0,0,750,0,0,0,0,0,0,,
2013,book-chapter,ps,Pashto,2,0.1967281997203827,0,0,0,0,0,0,0,0,0,0,,
2013,proceedings-article,fa,Persian,2,0.1301412433385849,2,2,1,0,2,0,0,0,0,2,,
2013,monograph,fa,Persian,732,0.8539864374070218,657,0,0,657,0,0,0,0,0,0,4.0,0.0
2013,journal-article,fa,Persian,290,0.7220476929612201,251,45,1,206,33,12,7,0,0,45,1.7567567567567568,0.027027027027027025
2013,dataset,fa,Persian,2,0.3959653675556183,1,1,0,0,1,0,0,0,0,1,,
2013,component,fa,Persian,2,0.17410676926374435,0,0,0,0,0,0,0,0,0,0,,
2013,book-chapter,fa,Persian,47,0.24748990874975288,0,0,0,0,0,0,0,0,0,0,1.0,0.0
2013,book,fa,Persian,147,0.5394262680593802,10,0,6,4,0,0,0,6,6,3,8.615384615384613,1.0256410256410253
2013,reference-entry,fa,Persian,1,0.17251479625701904,0,0,0,0,0,0,0,0,0,0,,
2013,report,fa,Persian,3,0.6846370200316111,1,0,1,0,0,0,0,1,1,0,,
2013,reference-book,fa,Persian,1,0.33101651072502136,0,0,0,0,0,0,0,0,0,0,3.0,1.0
2013,journal-article,pms,Piemontese,1,0.40654513239860535,0,0,0,0,0,0,0,0,0,0,1.0,0.0
2013,journal-article,pl,Polish,4513,0.9076053281858444,2734,1541,617,1002,344,1197,992,191,341,1626,2.555066079295157,0.2966226138032304
2013,report,pl,Polish,1,0.23316939175128937,1,0,1,0,0,0,0,1,1,0,,
2013,book,pl,Polish,103,0.870178133176947,11,1,2,9,1,0,0,1,1,2,4.549019607843137,0.47058823529411775
2013,proceedings,pl,Polish,2,0.7379229664802551,0,0,0,0,0,0,0,0,0,0,,
2013,reference-entry,pl,Polish,54,0.3157089591302253,6,6,0,0,6,0,0,0,0,6,1.5,1.5
2013,book-chapter,pl,Polish,1738,0.7079115412696352,673,657,49,3,657,0,0,13,13,670,1.5670103092783505,0.18556701030927836
2013,proceedings-article,pl,Polish,23,0.9320859066818071,21,0,0,21,0,0,0,0,0,0,1.0,1.0
2013,reference-book,pl,Polish,15,0.343317773938179,0,0,0,0,0,0,0,0,0,0,,
2013,dataset,pl,Polish,84,0.22763708313660957,27,27,0,0,27,0,0,0,0,27,1.0,0.0
2013,other,pl,Polish,29,0.3900803309576264,0,0,0,0,0,0,0,0,0,0,2.0,0.0
2013,monograph,pl,Polish,136,0.9552898485323081,127,126,14,0,126,0,0,1,1,127,3.1199999999999997,0.20000000000000004
2013,component,pl,Polish,39,0.5032901996985459,0,0,0,0,0,0,0,0,0,0,,
2013,report-series,pt,Portuguese,1,0.8537915349006653,0,0,0,0,0,0,0,0,0,0,1.0,0.0
2013,proceedings-article,pt,Portuguese,1671,0.8771650376414765,964,36,44,910,36,0,0,18,43,40,1.7089552238805963,0.38059701492537334
2013,reference-book,pt,Portuguese,13,0.36991891952661365,1,0,1,0,0,0,0,1,1,0,3.8,0.8
2013,monograph,pt,Portuguese,100,0.7996016998589037,37,29,22,5,29,0,0,3,4,32,7.392857142857143,1.0357142857142856
2013,,pt,Portuguese,2,0.3595297187566757,0,0,0,0,0,0,0,0,0,0,,
2013,book-chapter,pt,Portuguese,1871,0.5960490064588955,338,80,43,244,77,3,0,14,42,87,1.7614678899082574,0.2293577981651377
2013,dataset,pt,Portuguese,117,0.24868008016775808,15,14,1,0,14,0,0,1,1,14,1.0,0.0
2013,book,pt,Portuguese,476,0.7620567518028138,69,22,32,31,22,0,0,16,24,24,2.666666666666667,0.5287356321839082
2013,reference-entry,pt,Portuguese,102,0.371672940604827,37,37,0,0,37,0,0,0,0,37,1.0,1.0
2013,component,pt,Portuguese,40,0.6553928777575493,1,0,0,1,0,0,0,0,0,0,1.0,0.0
2013,other,pt,Portuguese,32,0.37642300338484347,0,0,0,0,0,0,0,0,0,0,1.0,0.0
2013,report,pt,Portuguese,31,0.857644546416498,26,12,10,12,12,0,0,2,9,12,2.0,0.0
2013,journal-article,pt,Portuguese,39955,0.8832982229604289,36072,29660,17723,5720,6727,22933,18029,692,1797,29170,4.173298509755719,0.38392994315563056
2013,book-part,pt,Portuguese,2,0.2661042585968971,0,0,0,0,0,0,0,0,0,0,,
2013,proceedings,pt,Portuguese,13,0.759480859224613,0,0,0,0,0,0,0,0,0,0,,
2013,book-chapter,pa,Punjabi,1,0.19289886951446533,0,0,0,0,0,0,0,0,0,0,1.0,1.0
2013,journal-article,pa,Punjabi,1,0.178115576505661,1,0,0,1,0,0,0,0,0,0,,
2013,reference-book,ro,Romanian,1,0.9922300577163696,0,0,0,0,0,0,0,0,0,0,,
2013,component,ro,Romanian,1,0.18415504693984985,0,0,0,0,0,0,0,0,0,0,1.0,0.0
2013,proceedings,ro,Romanian,1,0.7959163784980774,0,0,0,0,0,0,0,0,0,0,,
2013,book,ro,Romanian,3,0.20002947747707367,0,0,0,0,0,0,0,0,0,0,2.0,0.0
2013,proceedings-article,ro,Romanian,2,0.35970430821180344,1,0,0,1,0,0,0,0,0,0,,
2013,reference-entry,ro,Romanian,7,0.31276030838489527,0,0,0,0,0,0,0,0,0,0,,
2013,other,ro,Romanian,4,0.28498945012688637,0,0,0,0,0,0,0,0,0,0,1.0,0.0
2013,journal-article,ro,Romanian,95,0.5457612991333011,33,6,1,27,3,3,2,0,0,6,1.2727272727272727,0.27272727272727276
2013,monograph,ro,Romanian,1,0.20626714825630188,1,0,0,1,0,0,0,0,0,0,,
2013,dataset,ro,Romanian,2,0.14724119752645493,1,1,0,0,1,0,0,0,0,1,,
2013,book-chapter,ro,Romanian,140,0.3303391687838095,2,0,1,1,0,0,0,1,1,0,1.0,1.0
2013,book-chapter,rm,Romansh,1,0.8087544441223145,0,0,0,0,0,0,0,0,0,0,,
2013,book-chapter,ru,Russian,1105,0.3875928977563372,43,16,2,26,3,13,0,1,1,16,5.150000000000002,1.3499999999999999
2013,journal-issue,ru,Russian,1,0.18456916511058807,1,0,0,1,0,0,0,0,0,0,,
2013,report-series,ru,Russian,1,0.3487769365310669,0,0,0,0,0,0,0,0,0,0,,
2013,other,ru,Russian,40,0.5227472599595785,0,0,0,0,0,0,0,0,0,0,,
2013,proceedings,ru,Russian,5,0.7175994098186493,0,0,0,0,0,0,0,0,0,0,2.0,1.0
2013,monograph,ru,Russian,31,0.7244977898174717,12,0,0,12,0,0,0,0,0,0,10.4,1.2000000000000002
2013,reference-book,ru,Russian,1,0.5001612901687622,0,0,0,0,0,0,0,0,0,0,,
2013,reference-entry,ru,Russian,23,0.215796379291493,6,6,0,0,6,0,0,0,0,6,4.0,0.0
2013,proceedings-article,ru,Russian,251,0.944511202019287,7,3,0,4,3,0,0,0,0,3,1.9,0.39999999999999997
2013,journal-article,ru,Russian,14535,0.9081840245601008,4486,2343,191,2087,1443,900,718,56,103,2328,2.0486015589179276,0.3727647867950481
2013,dataset,ru,Russian,153,0.1795481424413476,24,24,0,0,24,0,0,0,0,24,3.0,0.0
2013,book,ru,Russian,105,0.7450939940554755,9,1,3,5,0,1,0,3,3,2,8.700000000000001,0.9
2013,report,ru,Russian,17,0.9215147766996833,11,0,4,9,0,0,0,2,4,0,,
2013,component,ru,Russian,37,0.5545437207093111,3,0,2,1,0,0,0,2,2,0,1.3333333333333333,0.33333333333333337
2013,book-chapter,sco,Scots,2,0.23925065994262695,0,0,0,0,0,0,0,0,0,0,,
2013,proceedings-article,sr,Serbian,17,0.23839518252541037,7,0,0,7,0,0,0,0,0,0,,
2013,reference-entry,sr,Serbian,6,0.18889126429955164,1,1,0,0,1,0,0,0,0,1,,
